Generated Query,First Content Document,Content Cosine Similarity,First Exercise Document,Exercise Cosine Similarity
"Describe the economic importance of ocean water, highlighting its role in facilitating transportation, sustaining aquatic life, and providing resources such as minerals and salt.","on lakes and oceans facilitates the importation and exportation of various goods such as machines and vehicles. In fact, water as a means of transport is likely to reduce the transport cost compared to other means of transport and, hence, contribute meaningfully to economic growth. Water is the habitat for aquatic organisms such as fish which are useful to human beings. Usually, water bodies such as oceans, sea, lakes, rivers, dams and ponds attract fishing and, hence, fishing related activities. Fishing provides human beings with food and income through local selling and exportation of fishing products. In addition, water is used for trading which supports local communities to earn income and the government to get the much-needed revenue.",0.850724971294403,Mention any five major ocean routes in the world.,0.2689966082572937
Is it true that water wells can also be used for geothermal energy?,"Geothermal energy: Geothermal energy refers to the heat energy generated and stored in the earth. Tapping this energy involves pumping cold water into hot rock boreholes and extracting the steam through another borehole. Due to the force by which the hot water comes out, it has the ability to drive turbines to generate electricity. Geothermal power production is mostly found in volcanic areas. Geothermal evidence in Tanzania is found in Mara, Manyara, Mbeya, and Rukwa. In these areas, water naturally flows out as hot fountains. Geothermal evidence is also found in Kenya, South-Eastern Nigeria, Madagascar, USA, New Zealand, and Iceland. Figure 8.3 shows a geothermal plant generating electricity. Geothermal energy can be used for domestic purposes or on a large scale by industries. It was used during earliest times for bathing and space heating. The biggest disadvantage with geothermal energy is that it can only be produced at selected sites.",0.7617261171340942,"Briefly, explain four uses of power and energy from different sources.",0.2952644467353821
What measures can be taken to enhance tourist access to attractions?,"#### Improved infrastructure:  
The government has also invested in the improvement of infrastructure to facilitate access to tourist attractions. For example, there is a luxury train that runs between Swakopmund and Windhoek. Also, Air Namibia offers several scheduled domestic flights to enhance tourist movements. The private sector is also working closely with the government to improve accommodation facilities.",0.7365586161613464,"In a group of ten students, pair and share three major tourist attractions of a selected region in Tanzania.",0.25970999002456663
True or False: Cloves require a dry desert climate with low rainfall to grow.,"#### Conditions for growing cloves:  
Cloves require a humid tropical climate with annual average temperatures of between 20°C and 30°C. They prefer well distributed rainfall, which is ideal for flowering. In this regard, the annual rainfall should range from 1,500 mm – 2,500 mm. In addition, cloves require deep loamy soils with high humus content and well-drained black loam soils of semi-forest regions. Cloves need good drainage and prefer partial shade and a cooler climate.",0.764875078201294,"Write True or False for the following statement:  
Palm oil tree is a tropical plant that originated from South Africa.",0.2848020434379578
True or False: Nomadic pastoralists keep animals in a fixed location throughout the year.,"Nomadic pastoralism involves continual movement of pastoralists with large numbers of animals from place to place in search of pasture and water. People involved in this practice are called nomads or pastoralists. Tribes which practise nomadic pastoralism include the Maasai, Barbaig, Kwavi, and Karamajong. Nomadic pastoralism is mostly practised in sparsely populated areas where the natural vegetation is mainly grass and bushes and, sometimes, scattered trees. In these areas, rainfall is very low and unreliable. The pastoralists follow specific routes in their movements. Figure 2.10 shows a large herd of cattle. The animals kept by pastoralists are a source of food and income through the selling of animals and their products. Major products from animals are meat and milk. The pastoralists spend the money they earn to meet family needs such as buying cereals, paying school fees, and meeting health expenses. In addition, the cattle raised are used for paying bride price and giving gifts",0.7927060842514038,"Examples of societies that do not practise sedentary farming are:
(a) Sukuma, Gogo and Nyamwezi
(b) Chagga, Meru and Bena
(c) Sukuma, Meru and Nyamwezi
(d) Turkana, Maasai, Karamajong.",0.27900469303131104
What is the main difference between the tree heights in equatorial rainforests and tropical monsoon forests?,"#### Characteristics of a tropical monsoon forest  
A monsoon forest has characteristics that distinguish it from other types of forests. Monsoon forests contain thick undergrowth of shrubs and small trees. This poses a challenge to people and animals when it comes to passing through these forests. However, the forest is more open compared to equatorial rainforests. The main trees in these forests are teak, acacia, casuarina, and bamboo. Trees in this forest are moderately tall compared to trees of other types of forests. They grow up to 30 meters high. Trees are not as close as in tropical evergreen forests. Due to this reason, the undergrowth tends to be a bit thick.",0.7669682145118714,Draw a map of Africa and shade areas where equatorial forests are found.,0.2938317894935608
"Here is a true or false statement regarding mineral refinement methods for the students:

True or False: Crushing and grinding are methods of mineral processing that involve mixing water and chemicals to extract valuable minerals from ores.","### Methods of mineral processing  
Mineral processing involves separating valuable minerals from other materials. There are different methods through which minerals can be processed as described below.",0.8511353492736816,"Write True or False for the following statement:  
Gold and copper are examples of non-metallic minerals.",0.2958631157875061
True or False: Japan's automobile industry is facilitated by the country's abundant natural harbors that enhance the importation and exportation of raw materials and manufactured products.,"### Factors contributing to the development of industries in Japan  
The growth of car manufacturing industries in Japan has been facilitated by the following factors:  
- Power supply: Japan has a good supply of reliable power to support industrial development. The country has well-developed hydroelectric power and nuclear energy to provide power for industries.
- Harbours: Japan has natural harbours for large ships that enhance the importation and exportation of both raw materials and manufactured products in large quantities.
- Reliable market: Car manufacturing industries in Japan have a reliable market both within and outside the country. The growing Japanese population offers a market for manufactured cars. Moreover, the quality and availability of spare parts from Japan guarantee the ever-growing market almost all over the world.",0.836183500289917,Explain any five factors contributing to the development of industries in Japan.,0.29676181077957153
"Here is a true or false question dealing with extraction of non-metal minerals:

True or False: Phosphate, a non-metallic mineral, is used primarily in the manufacture of jewelry.","#### Mining  
Mining is a process of extracting valuable geological substances from the crust of the earth. The extracted materials may be minerals, fossil fuels, and other geological materials. However, not all geological substances are categorized as minerals. In science, a mineral has specific characteristics such as being solid, inorganic, naturally occurring, has definite chemical composition and ordered internal structure. Although oil, coal and natural gas do not possess most of these characteristics, they may be categorized as minerals. From a non-scientific view, a mineral refers to a non-living naturally occurring resource from the earth. As such, oil, coal, and natural gas also qualify to be called mineral resources. Thus, petroleum and natural gas which are discussed as case studies in this chapter are treated as minerals. Mining in a wider sense includes extraction of any non-renewable resource such as petroleum, natural gas, or even water.",0.8301249504089355,"Write True or False for the following statement:  
Gold and copper are examples of non-metallic minerals.",0.30679147243499755
False.,"#### Types of manufacturing industries in East Africa:  
There are different types of manufacturing industries in East Africa. They can be grouped as follows:
i. Food and beverage industries
ii. Chemical industries
iii. Textile industries
iv. Mineral extraction industries
v. Iron and steel industries: They make iron and steel bars, wires, and other iron and steel products.
vi. Lumbering industries: These industries deal with the production of timber, wood pulp and other products from wood. Paper industries rely on softwood which grows fast.
vii. Fuel and power industries: These industries deal with the extraction of oil, petroleum, coal, natural gas, and refining and generation of power from various sources such as steam and coal.",0.24287125170230867,List four characteristics of large-scale agriculture and give three examples of plantation agriculture in Africa.,0.1322321116924286
Define one major problem of getting energy in Tanzania.,"### Addressing challenges to power and energy harnessing in Tanzania:  
Despite the challenges to harnessing power and energy, the following are some of the solutions to the challenges facing power and energy harnessing in Tanzania.  
Alternative sources of power: Alternative sources of power to support the existing sources should be explored to meet the increasing power demand in Tanzania. By 2013, the annual power demand increase was between 10 percent and 15 percent. The demand for power and energy is expected to increase because of the new industries that are to be constructed.  
Funds allocation for exploration: The government is required to allocate adequate funds for exploring other sources of power. Tanzania is endowed with many power and energy sources, which have not been yet harnessed due to lack of capital.  
Training of skilled personnel: More young Tanzanians should be trained on HEP and biogas exploration and production.",0.7570649147033691,Explain how challenges facing power and energy production in Tanzania can be addressed.,0.33903008699417114
"Here is a long-answer exercise on Post-harvest processing of tea:

Describe the stages involved in the post-harvest processing of tea, highlighting the importance of each stage in producing high-quality tea.","#### Harvesting, processing, storage and transportation of tea:  
It takes two years for tea plants to be ready for harvesting. Picking of tea leaves requires experience because if it is done poorly, it may result in low-quality tea. Tea plants are normally plucked for 3-4 years after which all old branches are pruned for new shoots to grow. The plucked tea leaves undergo fermentation under regulated moisture to ensure quality tea product. Thereafter, tea leaves are rolled to enhance the breakup of the leaf cells and fibres. The leaves are then dried in temperatures of about 105°C. This process is called roasting or firing. Roasting stops fermentation and reduces moisture. Cool and dried tea is sorted in different sizes and graded. Unwanted particles are removed before packing. At this stage, tea is ready for consumption and export. Figure 2.6 shows the plucking of tea leaves in Iringa.  
Figure 2.6 Tea plucking in Mufindi, Iringa  
Source: Tea production...ratetea.com",0.8124694943428039,"Match each statement in Column A with the correct phrase in Column B:
| Column A | Column B |
| --------------------------------------------------------------------------------------------------------------------------- | -------------------------------- |
| 1. A type of agriculture involving growing of cash crops on large areas of land, mostly in tropical regions. | (i) Plantation agriculture |
| 2. Agriculture confined to the production of food crops for consumption by household members. | (f) Subsistence agriculture |
| 3. The system of keeping animals alongside cultivation. | (e) Mixed farming |
| 4. Another name for shifting cultivation. | (c) Slash and burn |
| 5. Beverage crops produced in plantations. | (g) Coffee and tea |
| 6. Labour is provided by the owner of the land and members of the family. | (h) Tea, cocoa and coffee |
| 7. A system of agriculture aimed at making profit through regular sale of farm products. | (b) Commercial livestock-keeping |
| 8. Countries practising the ranching system in the tropical savannah of Africa. | (l) Ranching |
| 9. It refers to the rearing of livestock with the main aim of producing meat, milk, wool and hides for commercial purposes. | (a) Tanzania, Ethiopia and Ghana |
| | (m) Tanzania, Kenya and Uganda |
| | (n) Coffee, maize and tea |",0.2832328319549561
"Explain the effects of emission gases produced by industrial activities on the environment and human health, using examples of sulphur dioxide, carbon dioxide, and methane.","#### Gases:  
Industrial activities produce harmful gases that pollute the environment. Such gases are sulphur dioxide, nitrogen dioxide, carbon dioxide, methane and other hydrocarbons. The gases emitted may cause respiratory and skin diseases. Sulphur dioxide can form sulphuric acid when it comes into contact with water in the atmosphere to form acid rain. Such rain corrodes rocks, iron sheets and pollute soils, lakes and rivers. Carbon dioxide is produced due to incomplete combustion of gases, oil, coal and wood. The high concentration of carbon dioxide in the atmosphere causes global warming.",0.8557522892951965,Mention any three industrial pollutants and explain their effects to people and environment.,0.32196348905563354
True or False: Tourism is the largest export earner in Switzerland.,"#### Importance of tourism in Switzerland:  
Tourism contributes to the economic development of Switzerland.
Tourism promotes Switzerland’s international relations and co-operation with other nations through tourist activities.
Tourism also stimulates other related sectors of the economy such as agriculture, market, and transportation since they all strive to help the provision of services in the tourism sector.
Moreover, tourism is the major industry in Switzerland. It is the third largest export earner and contributes significantly to the national economy.
Tourism promotes employment opportunities both within and outside the industry, therefore, it helps to improve people’s living standards.
Tourism promotes the spirit of appreciating other people’s cultures which, in turn, brings about cultural tolerance.
Furthermore, tourism contributes to the expansion of infrastructure throughout the country.",0.721050226688385,Briefly explain any five factors for the growth and development of tourism in Switzerland.,0.29790033102035524
"Here's a detailed question about the growing conditions for sisal that Form 2 students can write about in their geography lesson:

Describe the ideal climatic and soil conditions necessary for growing sisal, explaining the importance of rainfall and soil type in sisal production.","#### Conditions for growing sisal:  
Sisal growing needs high temperatures ranging between 25°C and 30°C. It also needs slight rainfall ranging from 650 mm to 1,500 mm. It is grown in well-drained loamy soil. This type of soil contains a lot of decayed vegetable matter with little amounts of sand and clay. Rainfall plays an important role as far as fibre production is concerned. On the whole, sisal does not need too much rainfall and cannot tolerate frosty conditions.",0.8073906064033508,Mention four crops that are grown in plantations.,0.29245591163635254
"Explain the meaning of secondary activities, giving two examples of occupations that involve processing products obtained from primary activities.","## Preface  
This book, Geography for Secondary Schools is written specifically for Form Two students in the United Republic of Tanzania. The book is prepared according to the 2005 Geography Syllabus for Secondary Schools, Form I-IV issued by the Ministry of Education and Vocational Training.  
The book is divided into nine chapters, which are: Human activities, Agriculture, Water management for economic development, Sustainable use of forest resources, Mining industry, Tourism, Manufacturing industry, Sustainable use of power and energy resources, and Transport.  
Besides the content, each chapter includes activities and exercises. Learners are encouraged to do all activities and answer all questions. These activities and questions will enhance the learners’ acquisition of the intended knowledge, skills, and competencies for the Form Two level.  
Tanzania Institute of Education",0.8007910013198852,"Write True or False for the following statement:  
Secondary activities are carried out without depending on primary and tertiary activities.",0.3279369592666626
What is the role of wind in evapotranspiration?,"#### Wind:  
Wind affects evapotranspiration by keeping air in constant movement. This movement increases the rate of evapotranspiration as it clears any humidity around the plants, hence increasing the rate of transpiration.",0.6874011278152465,Explain why wind is a renewable energy source.,0.2704962372779846
"Here is a statement for true or false about placer mining:

Placer mining involves digging sand and gravel from the river bed and mixing it with water in a container to obtain minerals. (True or False)","#### Alluvial/Placer mining:  
This method is employed where minerals occur in alluvial deposits. The alluvial mining or placer mining method involves mixing of the alluvial deposits with water in a container. This is a simple method used in collecting gold and other alluvial minerals using a pan in a river valley. It is known as panning or placer mining. It involves digging the sand and gravel from the river bed. The mineral is obtained by mixing the alluvial sand with water and swirling the pan around. Sometimes, it requires rotating the pan physically with force until the lighter particles are washed away and the heavier particles are left. Salt mining is an example of the alluvial mining method.",0.8483466267585754,"Write True or False for the following statement:  
Alluvial mining is the same as drift mining.",0.29225959777832033
"Define petroleum and natural gas, and explain how they are related in occurrence.","##### Petroleum and natural gas:  
Petroleum and natural gas are in most cases related in occurrence. They are both products of animal and plant remains that have decomposed for a long time, usually billions of years. They appear naturally below the earth’s surface and are both fossil fuels. Whereas petroleum is a liquid substance, natural gas is a non-liquid substance. Petroleum and natural gas are in high demand in the world because of their large contribution to power and energy generation for domestic, automobile, and industrial use.",0.7679649949073791,"Explain why diamonds, petroleum and natural gas are important.",0.32566282749176023
What are the social and economic disadvantages of nomadic pastoralism?,"#### Disadvantages of nomadic pastoralism:  
Nomadic pastoralism suffers from lack of processing and storage facilities, hence causing a significant loss of the products. Also, over-grazing under nomadic pastoralism leads to soil erosion. Moreover, the control of diseases is difficult since animals are always on the move, which can affect the health of the animals and lower productivity in the process. For example, there have been cases of loss of large numbers of livestock due to lack of water and pasture. This situation affects the economy of the pastoralists. Furthermore, the practise of nomadic pastoralism tends to cause conflicts as they interfere with crop cultivators’ land. Because of their nomadic nature, many of the pastoralists’ children fail to attend formal education. As such, their periodic movements result in many of these children being denied their right to education and associated opportunities.",0.7409551024436951,Explain what nomadic pastoralism means.,0.27039713859558107
"Here is a true or false question: 
True or False: Oceans are a renewable source of freshwater.","Water resource management refers to the process of planning, developing, distributing and managing the effective use of water resources. In today’s interconnected world, there is no doubt about the value of integrated planning for sustainable development. There is a need to have an integrated water resources management that supports the economic, social and environmental dimensions of sustainable development. Integrated Water Resources Management is one of the initiatives for sustainable use of water resources, and it refers to a process of promoting the coordinated development and management of water, land and related resources, in order to maximise the resultant economic and social welfare in an equitable manner without compromising the sustainability of vital ecosystems. The management helps to protect the environment, foster economic growth and sustainable agricultural development, promote democratic participation in governance, and improve human health.",0.6979517221450806,"Write True or False for the following statement:  
Water transport is mostly used to transport goods.",0.27617300748825074
What are the three essential procedures for preparing coffee farms before planting?,"#### Farm preparation, planting, and care of coffee:  
Coffee farms need preparation for at least six months. The coffee seedlings are raised on seed-beds and transplanted after six months, with three meters spacing. The coffee trees are pruned annually to ensure maximum yield. Pruning is also done to facilitate the picking of coffee beans. Weeds such as star-grass and couch grass are removed to increase yield. Pruning is also done to facilitate the picking of coffee beans. Weeds such as star-grass and couch grass are removed to increase yields. In addition, spraying of coffee plants is done in cases of least rusting and Coffee Berry Diseases (CBD). Fertilisers such as nitrogen, phosphates, potassium and magnesium are applied in places where soil fertility is low.",0.6968801021575928,Mention three conditions necessary for successful growing of coffee.,0.28481210470199586
"Explain the economic role of livestock farming in Tanzania, highlighting its contributions to the country's GDP, employment, and foreign exchange earnings.",#### Economic importance of livestock-keeping:,0.8003571987152099,"Traditional livestock farming is practised in areas where there is:
(a) Very low rainfall
(b) Heavy rainfall
(c) No rainfall
(d) Dry lands",0.28419175148010256
What is industrial solid waste?,"#### Industrial solid waste:  
Solid waste such as paper and plastic products, bottles and cans, food and garden wastes from industries pollutes the environment. Waste is harmful as it may contribute to the transmission of diseases to human beings and plants.",0.6264476656913758,Define industrial pollution.,0.28118603229522704
"Human activities, such as mining, are only secondary activities. (True or False)","## Chapter One (Human Activities)  
### Introduction  
Human activities refer to things that people do or cause to happen. Human beings do such activities for social, economic, and political purposes. In this chapter, you will learn about human activities, types of human activities, and the importance of such activities.",0.7660282373428344,"Write True or False for the following statement:  
Types of human activities are related to the types of human settlements.",0.318536376953125
"Describe the process of shaft mining, including the steps involved, and discuss the environmental and social impacts of this method of mining.","#### Underground or shaft mining:  
This method is used to excavate hard rocks to get valuable minerals which lay very deep below the earth’s surface. The method is usually used to dig rocks that contain gold, copper, silver, zinc, tin, lead and diamond.  
Figure 5.3 An open gold pit mine in Buzwagi, Shinyanga.
Source: https://tumemadini.go.tz  
Under this method, a vertical shaft is sunk into the earth’s crust to reach the layer with mineral ores. Passages and horizontal tunnels are then made to reach mineral deposits. Steel or concrete beams are erected to support tunnels and galleries from collapsing. Then, light railway trucks may be laid to carry the mineral ores to the foot of the shaft for lifting the ore to the surface.",0.767071545124054,"Explain the meaning of each of the following terms:
(a) Alluvial mining
(b) Opencast mining
(c) Shaft mining",0.2759334444999695
Name two advantages of drinking coffee.,"### Coffee:  
Coffee is a crop which produces coffee beans that are processed to make a beverage (Figure 2.1). It forms an important cash crop for export. In Tanzania, coffee is grown in Kagera, Kilimanjaro, Arusha, Mbeya, Katavi, Iringa, Mara, Njombe, tanga, Morogoro, Kigoma, and Ruvuma regions (Figure 2.2). Coffee is also grown in Kenya, Uganda, Democratic Republic of Congo, Zambia, Rwanda and Ethiopia. Other countries include Cameroon, Brazil, Columbia, Indonesia, Honduras, India, Vietnam, The Philippines and Mexico. There are over 60 varieties of coffee yet only two of them have commercial importance; these are Arabica and Robusta.",0.6173784494400024,Mention three conditions necessary for successful growing of coffee.,0.2795298218727112
"Here is a true or false question about Tropical monsoon forests:

Write True or False: Trees in tropical monsoon forests grow up to 80 meters high.","#### Characteristics of a tropical monsoon forest  
A monsoon forest has characteristics that distinguish it from other types of forests. Monsoon forests contain thick undergrowth of shrubs and small trees. This poses a challenge to people and animals when it comes to passing through these forests. However, the forest is more open compared to equatorial rainforests. The main trees in these forests are teak, acacia, casuarina, and bamboo. Trees in this forest are moderately tall compared to trees of other types of forests. They grow up to 30 meters high. Trees are not as close as in tropical evergreen forests. Due to this reason, the undergrowth tends to be a bit thick.",0.766960883140564,"Write True or False for the following statement:  
Most mangrove trees grow wipin 300 and 450 Norp of the Equator.",0.3275464177131653
What is the process called when water changes from liquid to gas or vapour?,"### Evaporation  
Evaporation is the process by which water changes from liquid to gas or vapour. During evaporation, water moves into the atmosphere in the form of water vapour or moisture. Water bodies such as rivers, lakes, seas, and oceans contribute about 90% of the moisture found in the atmosphere through evaporation. Water changes into vapour under the great influence of temperature. Areas with high temperatures and low humidity experience a high rate of evaporation. Evaporation is also determined by humidity and wind.",0.7786170959472656,"What is evaporation?
(a) Water freezes
(b) Water vapour meets cold air and changes back into liquid
(c) Water gets warm and changes from liquid to water vapour
(d) Plants take in water from the soil",0.3263494610786438
What are three benefits of livestock-keeping in Tanzania?,"### Livestock-keeping  
Livestock-keeping is the rearing of animals and poultry for food and commercial purposes. The word 'livestock' applies primarily to cattle or dairy cows, goats, pigs, camels, horses, mules, poultry, and sheep. The word 'livestock' applies primarily to cattle or dairy cows, goats, pigs, camels, horses, mules, poultry and sheep. Poultry includes ducks, chicken, turkey, and geese. The population growth and ever increasing demand for food supply lead to the growth of livestock-keeping. Livestock-keeping contributes to the economic development of a country since it is a source of food as well as raw materials for industries. It is also a source of income as well as employment opportunities. Besides, it is a source of foreign currency.",0.7079354524612427,Suggest ways of solving challenges facing livestock-keeping in Tanzania.,0.324979829788208
What is the main purpose of tertiary activities in the economy?,"#### Tertiary activities:  
Tertiary activities belong to the service sector. These activities involve the provision of specialized services required for primary and secondary activities. Such activities include transport and communication, trading, administration, banking, and insurance.  
##### Transport and communication  
Transportation is the action or process of moving people, goods, and services from one place to another. This may be done by road, railway, air, pipeline, and water. Likewise, communication is the exchange of information between and among different people. Major means of communication include radio, television, newspapers, telephone, and the internet.  
##### Tourism",0.6823821306228638,"Write True or False for the following statement:  
Tertiary activities provide services whereas secondary activities are done for processing and manufacturing goods.",0.2809669256210327
What are the two main modes of transportation used to transport timber and logs in Tanzania?,"### Transportation of timber  
In many parts of the world, logs are transported using different means. In Tanzania, timber and logs are transported mainly by road using large trucks and by railway. For example, the central railway and the Tanzania-Zambia Railway are used to transport logs. Some logs are transported by trucks to harbours like Dar es Salaam, Tanga, Mtwara, and Mwanza for exportation. In other parts of the world, logs are transported by water to ports or industrial centers.  
| Countries                    | Cubic Meters |
| ---------------------------- | ------------ |
| USA                          | 481,092,992  |
| India                        | 296,234,016  |
| China                        | 284,910,024  |
| Brazil                       | 236,422,218  |
| Canada                       | 176,692,000  |
| Russia                       | 162,300,000  |
| Indonesia                    | 119,208,572  |
| Ethiopia                     | 91,283,543   |",0.7859857201576232,Describe types of land transport.,0.26966674327850343
What is meant by mitigating negative tourism impacts?,"#### Negative impact of tourism:  
The negative impact of tourism includes the following:  
Tourism has sometimes led to cultural interference and conflicts. Sometimes tourists bring with them practices that are unacceptable to the people in the host country, for example, ways of dressing, food style, and language. Moral decay has occurred in places that are visited by tourists. For example, cases of prostitution, same-sex relationships (homosexuality), and drug abuse have become common in areas with tourist attractions such as beaches and nightclubs.  
In addition, tourist activities in national parks and other protected areas may lead to environmental degradation such as off road driving and dumping of waste such as paper and plastics.  
Moreover, the continued presence of people and vehicles in the tourists sites may lead to change in animal behaviours.",0.7331683993339538,Mention any four positive and four negative impacts of tourism.,0.30970134735107424
True or False: Tourism contributes to the growth of Namibia's GDP.,"#### Strong tourism policy:  
Namibia’s national tourism policy aims to provide a framework for mobilising tourism resources to realise long-term national goals as defined in the country’s Vision 2030. The policy ensures that tourism is developed in a sustainable, equitable and responsible manner. The policy also insists on eco-tourism as an integrated approach which involves carrying out tourist activities with minimum negative impact on the natural environment. This has, in turn, made a significant contribution to the economic development of Namibia that benefits all the people.",0.7833961009979248,"Explain how tourism is important in Tanzania, Namibia, and Switzerland.",0.30937483310699465
Define tourism.,"#### Importance of tourism in Switzerland:  
Tourism contributes to the economic development of Switzerland.
Tourism promotes Switzerland’s international relations and co-operation with other nations through tourist activities.
Tourism also stimulates other related sectors of the economy such as agriculture, market, and transportation since they all strive to help the provision of services in the tourism sector.
Moreover, tourism is the major industry in Switzerland. It is the third largest export earner and contributes significantly to the national economy.
Tourism promotes employment opportunities both within and outside the industry, therefore, it helps to improve people’s living standards.
Tourism promotes the spirit of appreciating other people’s cultures which, in turn, brings about cultural tolerance.
Furthermore, tourism contributes to the expansion of infrastructure throughout the country.",0.3951531946659088,Briefly explain any five factors for the growth and development of tourism in Switzerland.,0.24685136079788209
True or False: Tourism contributes about 50% to the Gross Domestic Product (GDP) of Tanzania.,"#### Importance of tourism in Tanzania  
(a) The tourism industry contributes to the Gross Domestic Product (GDP). Currently, tourism contributes about 17.5 % of the GDP. For example, Table 6.1 shows revenue collected by national parks in Tanzania Mainland in the years 2017 and 2018.  
Table 6.1 Revenue collected by national parks in Tanzania Mainland in USD  
| Year | Revenues (US$ in millions) |
| ---- | -------------------------- |
| 2017 | 2,019.00                   |
| 2018 | 2,043.00                   |  
Source: Standard Digital April 2019  
(b) The money obtained from tourism helps to improve and develop other sectors such as health, education, water supply, agriculture and transport.  
(c) Tourism also creates employment opportunities among Tanzanians. Both skilled and unskilled workers can secure jobs in national parks and game reserves, hotels and lodges, transport and tour companies.",0.7288576126098633,"Explain how tourism is important in Tanzania, Namibia, and Switzerland.",0.29531857967376707
What is the significance of tourism in Tanzania in terms of its contribution to the Gross Domestic Product (GDP)?,"#### Importance of tourism in Tanzania  
(a) The tourism industry contributes to the Gross Domestic Product (GDP). Currently, tourism contributes about 17.5 % of the GDP. For example, Table 6.1 shows revenue collected by national parks in Tanzania Mainland in the years 2017 and 2018.  
Table 6.1 Revenue collected by national parks in Tanzania Mainland in USD  
| Year | Revenues (US$ in millions) |
| ---- | -------------------------- |
| 2017 | 2,019.00                   |
| 2018 | 2,043.00                   |  
Source: Standard Digital April 2019  
(b) The money obtained from tourism helps to improve and develop other sectors such as health, education, water supply, agriculture and transport.  
(c) Tourism also creates employment opportunities among Tanzanians. Both skilled and unskilled workers can secure jobs in national parks and game reserves, hotels and lodges, transport and tour companies.",0.7525928735733032,"Explain how tourism is important in Tanzania, Namibia, and Switzerland.",0.31296091079711913
Describe the importance of textile industries in promoting international relations through trade in Tanzania.,"#### Importance of textile industries in Tanzania:  
The textile industry provides employment opportunities to both skilled and unskilled labourers. Skilled labour is required in the textile industry for designing, spinning, cotton weaving, bleaching, dyeing, and printing of cotton fabrics. Unskilled labour is equally needed to support skilled workers, for example, by clearing and providing security.  
The textile industry also stimulates production in other sectors of the economy such as agriculture, transportation, commerce, and trade. The industry operates because raw materials are readily available. In Tanzania, cotton is the main raw material for the textile industry. Farmers will continue to produce cotton when they are assured of ready markets for their cotton.",0.7510204553604126,Name and explain any five problems facing textile industries in Tanzania.,0.33207701444625853
What is the role of tree roots in absorbing excess water in soil affected by erosion?,"(b) Reclamation of land affected by soil erosion differs from land covered by water. Soil affected by erosion calls for planting of trees. Trees will act as binding agents for keeping the soil particles together and absorbing excess water which would otherwise flow rapidly over the land. Moreover, using better methods of agriculture such as contour ploughing, terracing, and strip farming especially in steep slopes helps to prevent erosion.  
(c) Land may also be reclaimed by restoring its fertility. In this case, land which has lost fertility may require planting cover crops and addition of organic manure and fertilisers to improve its fertility. The fertility will attract vegetation growth. Vegetation will not only bind the soil but also protect it from excessive loss of water through transpiration.  
(d) Land affected by excessive animal keeping can be restored by reducing the number of animals in the area. This simple reclamation method allows the land to be proportionally used.",0.7860496163368225,"Transpiration is...
(a) soil infiltration.
(b) water turning directly from ice to water vapour.
(c) evaporation from the leaves of trees.
(d) runoff from steep hills.",0.30445868968963624
"Explain the importance of land restoration in Tanzania, highlighting the efforts made by the government and international agencies in reclamation projects, and the benefits of reclamation to the environment and local communities.","#### Land reclamation in Tanzania  
There have been various projects and efforts for land reclamation in Tanzania. The major reclamation projects have been carried out by the government through its agencies and international agencies. In particular, major reclamation projects have been carried out in Dodoma and Shinyanga regions. They are soil conservation programmes better known by their Kiswahili acronyms as HADO (Hifadhi Ardhi Dodoma) and HASHI (Hifadhi Ardhi Shinyanga).",0.8370692253112793,Outline efforts made by Tanzania in conserving forests.,0.3300695180892944
Explain two environmental problems associated with oil production in the Middle East.,"Oil production in the Middle East faces many challenges. With rising global demand, highly volatile prices are increasingly becoming stringent. The oil and gas industry faces three major challenges involving how to reduce costs, optimize the performance of its industrial base assets, and address its environmental footprint. Environmental pollution is one of these challenges. Oil refinery and production of petroleum products produce carbon dioxide and other gases such as methane which are harmful. As countries in the Middle East have large oil production industries, the emission of harmful gases is also high. These gases contribute to the pollution of water, air, and land. Burning fossil fuels produces sulphur dioxide and nitrogen oxide. When they move into the atmosphere they produce acid rain, which damages buildings and vegetation in addition to affecting fish and other organisms that live in water. Another challenge facing oil production in the Middle East has to do with civil wars",0.8081156492233277,Explain the challenges facing oil production in the Middle East.,0.3645527720451355
Describe the importance of undisturbed forests and explain how they maintain ecological balance.,"the ozone layer and makes some trees in the forest wither and dry after failing to withstand the situation. Similarly, deforestation is a challenge to the forests. It exposes the soil, which was once protected by the forest cover, hence making it vulnerable to the agents of soil erosion such as wind, rainfall and water runoff. The resultant erosion affects the quality of the soil which loses its fertility, and limits the growth of trees.",0.7625249147415161,"With examples, mention problems facing forests resource harvesting.",0.27754874229431153
"What is one of the challenges facing oil production in the Middle East?

(Answer should relate to environmental pollution, civil wars, or reducing costs)","Oil production in the Middle East has stimulated the improvement of the transport sector. The export of petroleum and petroleum products has enabled Middle East countries to develop good transport networks. In addition, petroleum is a resource which provides energy and power for domestic and industrial purposes.",0.8067516565322876,"Write True or False for the following statement:  
Middle East countries produce over one-third of the world’s petroleum.",0.30869197845458984
