Generated Query,First Content Document,Content Cosine Similarity,First Exercise Document,Exercise Cosine Similarity
"What are the steps and considerations involved in the preparation, planting, and care of coffee farms?","#### Farm preparation, planting, and care of coffee:  
Coffee farms need preparation for at least six months. The coffee seedlings are raised on seed-beds and transplanted after six months, with three meters spacing. The coffee trees are pruned annually to ensure maximum yield. Pruning is also done to facilitate the picking of coffee beans. Weeds such as star-grass and couch grass are removed to increase yield. Pruning is also done to facilitate the picking of coffee beans. Weeds such as star-grass and couch grass are removed to increase yields. In addition, spraying of coffee plants is done in cases of least rusting and Coffee Berry Diseases (CBD). Fertilisers such as nitrogen, phosphates, potassium and magnesium are applied in places where soil fertility is low.",0.6832308292388916,Mention three conditions necessary for successful growing of coffee.,0.2692958116531372
"Explain the economic role of livestock farming in Tanzania by highlighting how it contributes to the nation's GDP, food security, employment, and other sectors of the economy.",#### Economic importance of livestock-keeping:,0.8223419785499573,"Traditional livestock farming is practised in areas where there is:
(a) Very low rainfall
(b) Heavy rainfall
(c) No rainfall
(d) Dry lands",0.28954567909240725
Define industrial solid waste.,"#### Industrial solid waste:  
Solid waste such as paper and plastic products, bottles and cans, food and garden wastes from industries pollutes the environment. Waste is harmful as it may contribute to the transmission of diseases to human beings and plants.",0.6084326267242431,Define industrial pollution.,0.3197065591812134
True or False: Human activities such as mining and agriculture always result in negative impacts on the environment.,"## Chapter One (Human Activities)  
### Introduction  
Human activities refer to things that people do or cause to happen. Human beings do such activities for social, economic, and political purposes. In this chapter, you will learn about human activities, types of human activities, and the importance of such activities.",0.7880078554153442,"Write True or False for the following statement:  
Types of human activities are related to the types of human settlements.",0.3131159067153931
Describe the process of underground or shaft mining as outlined in the textbook and discuss its potential impacts on the environment.,"#### Underground or shaft mining:  
This method is used to excavate hard rocks to get valuable minerals which lay very deep below the earth’s surface. The method is usually used to dig rocks that contain gold, copper, silver, zinc, tin, lead and diamond.  
Figure 5.3 An open gold pit mine in Buzwagi, Shinyanga.
Source: https://tumemadini.go.tz  
Under this method, a vertical shaft is sunk into the earth’s crust to reach the layer with mineral ores. Passages and horizontal tunnels are then made to reach mineral deposits. Steel or concrete beams are erected to support tunnels and galleries from collapsing. Then, light railway trucks may be laid to carry the mineral ores to the foot of the shaft for lifting the ore to the surface.",0.7739210844039917,"Explain the meaning of each of the following terms:
(a) Alluvial mining
(b) Opencast mining
(c) Shaft mining",0.2947691321372986
Name three regions in Tanzania where coffee is grown.,"### Coffee:  
Coffee is a crop which produces coffee beans that are processed to make a beverage (Figure 2.1). It forms an important cash crop for export. In Tanzania, coffee is grown in Kagera, Kilimanjaro, Arusha, Mbeya, Katavi, Iringa, Mara, Njombe, tanga, Morogoro, Kigoma, and Ruvuma regions (Figure 2.2). Coffee is also grown in Kenya, Uganda, Democratic Republic of Congo, Zambia, Rwanda and Ethiopia. Other countries include Cameroon, Brazil, Columbia, Indonesia, Honduras, India, Vietnam, The Philippines and Mexico. There are over 60 varieties of coffee yet only two of them have commercial importance; these are Arabica and Robusta.",0.7307260274887085,Mention three conditions necessary for successful growing of coffee.,0.29952661991119384
True or False: Tropical monsoon forests are found primarily within 10º North and South of the Equator.,"#### Characteristics of a tropical monsoon forest  
A monsoon forest has characteristics that distinguish it from other types of forests. Monsoon forests contain thick undergrowth of shrubs and small trees. This poses a challenge to people and animals when it comes to passing through these forests. However, the forest is more open compared to equatorial rainforests. The main trees in these forests are teak, acacia, casuarina, and bamboo. Trees in this forest are moderately tall compared to trees of other types of forests. They grow up to 30 meters high. Trees are not as close as in tropical evergreen forests. Due to this reason, the undergrowth tends to be a bit thick.",0.7284331917762756,"Write True or False for the following statement:  
Most mangrove trees grow wipin 300 and 450 Norp of the Equator.",0.2823478221893311
Explain how temperature influences the rate of evaporation.,"### Evaporation  
Evaporation is the process by which water changes from liquid to gas or vapour. During evaporation, water moves into the atmosphere in the form of water vapour or moisture. Water bodies such as rivers, lakes, seas, and oceans contribute about 90% of the moisture found in the atmosphere through evaporation. Water changes into vapour under the great influence of temperature. Areas with high temperatures and low humidity experience a high rate of evaporation. Evaporation is also determined by humidity and wind.",0.8087363481521607,"What is evaporation?
(a) Water freezes
(b) Water vapour meets cold air and changes back into liquid
(c) Water gets warm and changes from liquid to water vapour
(d) Plants take in water from the soil",0.31688605546951293
Describe the role of livestock-keeping in the economic development of Tanzania.,"### Livestock-keeping  
Livestock-keeping is the rearing of animals and poultry for food and commercial purposes. The word 'livestock' applies primarily to cattle or dairy cows, goats, pigs, camels, horses, mules, poultry, and sheep. The word 'livestock' applies primarily to cattle or dairy cows, goats, pigs, camels, horses, mules, poultry and sheep. Poultry includes ducks, chicken, turkey, and geese. The population growth and ever increasing demand for food supply lead to the growth of livestock-keeping. Livestock-keeping contributes to the economic development of a country since it is a source of food as well as raw materials for industries. It is also a source of income as well as employment opportunities. Besides, it is a source of foreign currency.",0.7465335369110108,Suggest ways of solving challenges facing livestock-keeping in Tanzania.,0.34067550897598264
Describe the role of transportation in tertiary economic activities.,"#### Tertiary activities:  
Tertiary activities belong to the service sector. These activities involve the provision of specialized services required for primary and secondary activities. Such activities include transport and communication, trading, administration, banking, and insurance.  
##### Transport and communication  
Transportation is the action or process of moving people, goods, and services from one place to another. This may be done by road, railway, air, pipeline, and water. Likewise, communication is the exchange of information between and among different people. Major means of communication include radio, television, newspapers, telephone, and the internet.  
##### Tourism",0.7094428896903991,"Write True or False for the following statement:  
Tertiary activities provide services whereas secondary activities are done for processing and manufacturing goods.",0.2695463180541992
What are the main methods used for transporting timber and logs in Tanzania?,"### Transportation of timber  
In many parts of the world, logs are transported using different means. In Tanzania, timber and logs are transported mainly by road using large trucks and by railway. For example, the central railway and the Tanzania-Zambia Railway are used to transport logs. Some logs are transported by trucks to harbours like Dar es Salaam, Tanga, Mtwara, and Mwanza for exportation. In other parts of the world, logs are transported by water to ports or industrial centers.  
| Countries                    | Cubic Meters |
| ---------------------------- | ------------ |
| USA                          | 481,092,992  |
| India                        | 296,234,016  |
| China                        | 284,910,024  |
| Brazil                       | 236,422,218  |
| Canada                       | 176,692,000  |
| Russia                       | 162,300,000  |
| Indonesia                    | 119,208,572  |
| Ethiopia                     | 91,283,543   |",0.7681631684303284,Describe types of land transport.,0.270071816444397
"Define the term ""mitigating negative tourism impacts"".","#### Negative impact of tourism:  
The negative impact of tourism includes the following:  
Tourism has sometimes led to cultural interference and conflicts. Sometimes tourists bring with them practices that are unacceptable to the people in the host country, for example, ways of dressing, food style, and language. Moral decay has occurred in places that are visited by tourists. For example, cases of prostitution, same-sex relationships (homosexuality), and drug abuse have become common in areas with tourist attractions such as beaches and nightclubs.  
In addition, tourist activities in national parks and other protected areas may lead to environmental degradation such as off road driving and dumping of waste such as paper and plastics.  
Moreover, the continued presence of people and vehicles in the tourists sites may lead to change in animal behaviours.",0.7493636250495911,Mention any four positive and four negative impacts of tourism.,0.33087911605834963
True or False: Namibia's tourism industry contributes N$ 7.2 billion to the country’s GDP annually.,"#### Strong tourism policy:  
Namibia’s national tourism policy aims to provide a framework for mobilising tourism resources to realise long-term national goals as defined in the country’s Vision 2030. The policy ensures that tourism is developed in a sustainable, equitable and responsible manner. The policy also insists on eco-tourism as an integrated approach which involves carrying out tourist activities with minimum negative impact on the natural environment. This has, in turn, made a significant contribution to the economic development of Namibia that benefits all the people.",0.7794450163841248,"Explain how tourism is important in Tanzania, Namibia, and Switzerland.",0.2936023473739624
Define the importance of tourism in Switzerland as outlined in the textbook.,"#### Importance of tourism in Switzerland:  
Tourism contributes to the economic development of Switzerland.
Tourism promotes Switzerland’s international relations and co-operation with other nations through tourist activities.
Tourism also stimulates other related sectors of the economy such as agriculture, market, and transportation since they all strive to help the provision of services in the tourism sector.
Moreover, tourism is the major industry in Switzerland. It is the third largest export earner and contributes significantly to the national economy.
Tourism promotes employment opportunities both within and outside the industry, therefore, it helps to improve people’s living standards.
Tourism promotes the spirit of appreciating other people’s cultures which, in turn, brings about cultural tolerance.
Furthermore, tourism contributes to the expansion of infrastructure throughout the country.",0.6887869477272034,Briefly explain any five factors for the growth and development of tourism in Switzerland.,0.32499347925186156
True or False: Tourism contributes approximately 17.5% to Tanzania's Gross Domestic Product (GDP).,"#### Importance of tourism in Tanzania  
(a) The tourism industry contributes to the Gross Domestic Product (GDP). Currently, tourism contributes about 17.5 % of the GDP. For example, Table 6.1 shows revenue collected by national parks in Tanzania Mainland in the years 2017 and 2018.  
Table 6.1 Revenue collected by national parks in Tanzania Mainland in USD  
| Year | Revenues (US$ in millions) |
| ---- | -------------------------- |
| 2017 | 2,019.00                   |
| 2018 | 2,043.00                   |  
Source: Standard Digital April 2019  
(b) The money obtained from tourism helps to improve and develop other sectors such as health, education, water supply, agriculture and transport.  
(c) Tourism also creates employment opportunities among Tanzanians. Both skilled and unskilled workers can secure jobs in national parks and game reserves, hotels and lodges, transport and tour companies.",0.7254024505615234,"Explain how tourism is important in Tanzania, Namibia, and Switzerland.",0.291138219833374
Define the significance of tourism in Tanzania's economy.,"#### Importance of tourism in Tanzania  
(a) The tourism industry contributes to the Gross Domestic Product (GDP). Currently, tourism contributes about 17.5 % of the GDP. For example, Table 6.1 shows revenue collected by national parks in Tanzania Mainland in the years 2017 and 2018.  
Table 6.1 Revenue collected by national parks in Tanzania Mainland in USD  
| Year | Revenues (US$ in millions) |
| ---- | -------------------------- |
| 2017 | 2,019.00                   |
| 2018 | 2,043.00                   |  
Source: Standard Digital April 2019  
(b) The money obtained from tourism helps to improve and develop other sectors such as health, education, water supply, agriculture and transport.  
(c) Tourism also creates employment opportunities among Tanzanians. Both skilled and unskilled workers can secure jobs in national parks and game reserves, hotels and lodges, transport and tour companies.",0.757204806804657,"Explain how tourism is important in Tanzania, Namibia, and Switzerland.",0.3383006930351257
"Describe the role of the textile industry in promoting economic activities such as agriculture, transportation, commerce, and trade in Tanzania.","#### Importance of textile industries in Tanzania:  
The textile industry provides employment opportunities to both skilled and unskilled labourers. Skilled labour is required in the textile industry for designing, spinning, cotton weaving, bleaching, dyeing, and printing of cotton fabrics. Unskilled labour is equally needed to support skilled workers, for example, by clearing and providing security.  
The textile industry also stimulates production in other sectors of the economy such as agriculture, transportation, commerce, and trade. The industry operates because raw materials are readily available. In Tanzania, cotton is the main raw material for the textile industry. Farmers will continue to produce cotton when they are assured of ready markets for their cotton.",0.8176441192626953,Name and explain any five problems facing textile industries in Tanzania.,0.31848175525665284
What is soil absorption in the context of water management and how does it contribute to preventing soil erosion?,"(b) Reclamation of land affected by soil erosion differs from land covered by water. Soil affected by erosion calls for planting of trees. Trees will act as binding agents for keeping the soil particles together and absorbing excess water which would otherwise flow rapidly over the land. Moreover, using better methods of agriculture such as contour ploughing, terracing, and strip farming especially in steep slopes helps to prevent erosion.  
(c) Land may also be reclaimed by restoring its fertility. In this case, land which has lost fertility may require planting cover crops and addition of organic manure and fertilisers to improve its fertility. The fertility will attract vegetation growth. Vegetation will not only bind the soil but also protect it from excessive loss of water through transpiration.  
(d) Land affected by excessive animal keeping can be restored by reducing the number of animals in the area. This simple reclamation method allows the land to be proportionally used.",0.7602412343025208,"Transpiration is...
(a) soil infiltration.
(b) water turning directly from ice to water vapour.
(c) evaporation from the leaves of trees.
(d) runoff from steep hills.",0.28774566650390626
Explain the importance of the HADO project in Dodoma and the challenges it faced during its implementation.,"#### Land reclamation in Tanzania  
There have been various projects and efforts for land reclamation in Tanzania. The major reclamation projects have been carried out by the government through its agencies and international agencies. In particular, major reclamation projects have been carried out in Dodoma and Shinyanga regions. They are soil conservation programmes better known by their Kiswahili acronyms as HADO (Hifadhi Ardhi Dodoma) and HASHI (Hifadhi Ardhi Shinyanga).",0.7706498503684998,Outline efforts made by Tanzania in conserving forests.,0.3079598307609558
Explain the challenges facing oil production in the Middle East.,"Oil production in the Middle East faces many challenges. With rising global demand, highly volatile prices are increasingly becoming stringent. The oil and gas industry faces three major challenges involving how to reduce costs, optimize the performance of its industrial base assets, and address its environmental footprint. Environmental pollution is one of these challenges. Oil refinery and production of petroleum products produce carbon dioxide and other gases such as methane which are harmful. As countries in the Middle East have large oil production industries, the emission of harmful gases is also high. These gases contribute to the pollution of water, air, and land. Burning fossil fuels produces sulphur dioxide and nitrogen oxide. When they move into the atmosphere they produce acid rain, which damages buildings and vegetation in addition to affecting fish and other organisms that live in water. Another challenge facing oil production in the Middle East has to do with civil wars",0.8129776000976563,Explain the challenges facing oil production in the Middle East.,0.3864681601524353
Describe the importance of undisturbed forests in maintaining ecological balance and their role in the environment.,"the ozone layer and makes some trees in the forest wither and dry after failing to withstand the situation. Similarly, deforestation is a challenge to the forests. It exposes the soil, which was once protected by the forest cover, hence making it vulnerable to the agents of soil erosion such as wind, rainfall and water runoff. The resultant erosion affects the quality of the soil which loses its fertility, and limits the growth of trees.",0.7602920174598694,"With examples, mention problems facing forests resource harvesting.",0.26405264139175416
What are the major benefits of oil production to Middle East countries as described in the textbook?,"Oil production in the Middle East has stimulated the improvement of the transport sector. The export of petroleum and petroleum products has enabled Middle East countries to develop good transport networks. In addition, petroleum is a resource which provides energy and power for domestic and industrial purposes.",0.7806766986846924,"Write True or False for the following statement:  
Middle East countries produce over one-third of the world’s petroleum.",0.3094799995422363
Describe the benefits of subsistence farming in Tanzania as outlined in the textbook.,"Some of the challenges facing large-scale crop cultivation in Tanzania are high cost of production. Large-scale farming requires a large capital investment to buy machinery and farm inputs, prepare land and pay farm labourers. It also relies on seasonal rainfall. Climatic changes have largely affected the amount of rainfall in many areas of Tanzania. Since the majority of large-scale farmers in Tanzania rely on rain-fed agriculture, whenever there is a shortage of rainfall, agricultural production falls. Agricultural products from large-scale crop cultivation in Tanzania such as tea, sisal and coffee face stiff competition from other countries that produce the same crops. As a result, prices of such products tend to be low. In addition, large-scale crop cultivation in Tanzania has to contend with pests and diseases. Pests such as army worms and quelea quelea tend to destroy crops faster than measures aimed to control them can cope. Inadequate management of pest invasion leads to heavy",0.7670615434646606,Explain why large-scale agriculture is not practised in many areas in Tanzania.,0.33201212882995607
"Explain the step-by-step procedures necessary for the preparation, planting, and care of cotton as described in the textbook.","#### Farm preparation, planting and care of cotton:  
Cotton farms are prepared before the rainy season. The planting of cotton seeds takes place during the rainy season. Cotton flowering occurs between two and three months after planting. To maintain healthy cotton plants, there is a need for regular spraying of cotton plants with pesticides. This measure is necessary because a number of pests and diseases attack cotton plants. The common pests which usually attack cotton plants include cotton aphids, stink bugs, and boll weevils. In addition, diseases such as cotton leaf curl, cotton blue, and root rot attack cotton plants.",0.6923500180244446,"Write True or False for the following statement:  
In Tanzania, cotton is produced in Kilimanjaro and Arusha.",0.2684746265411377
"Explain how the improvement of infrastructure can enhance the tourism industry in Tanzania, as described in the textbook.","#### Improved infrastructure:  
The government has also invested in the improvement of infrastructure to facilitate access to tourist attractions. For example, there is a luxury train that runs between Swakopmund and Windhoek. Also, Air Namibia offers several scheduled domestic flights to enhance tourist movements. The private sector is also working closely with the government to improve accommodation facilities.",0.8245525598526001,Mention any five challenges facing transport systems in East Africa.,0.3314653754234314
True or False: Both Namibia and Tanzania benefit from regional cooperation through their membership in the Southern Africa Development Community (SADC) to promote tourism.,"#### Regional cooperation:  
Namibia is a member of Southern Africa Development Community (SADC) which helps its members to promote tourism through the Regional Tourism Organisation of the Southern African Countries. This country has benefitted through this strategy.",0.7766383647918701,Define the term ‘tourism’.,0.23789544701576232
"Discuss the various benefits of river basin development as outlined in the Geography for Secondary Schools Student's Book Form Two. Your answer should include details on flood control, agricultural impact, human settlement improvements, and environmental preservation measures.","#### Benefits of river basin development projects  
The benefits of a river basin project vary depending on the nature and scale of the project, location, and administrative structure. The lower section of rivers is usually exposed to excessive rainwater, causing floods. To prevent floods, basin management establishes dams which serve as collection areas of excessive water. River basins in their natural state may hardly be safe for human settlement. In fact, the establishment of basin development projects increases the value of the basins and makes them more conducive for human settlement. This compels governments to extend social services such as infrastructure, health, and education.",0.8447208404541016,Describe necessary conditions for river basin development.,0.32203773260116575
What are the main objectives and methods used in the HADO project for land reclamation in Tanzania?,"#### Land reclamation in Tanzania  
There have been various projects and efforts for land reclamation in Tanzania. The major reclamation projects have been carried out by the government through its agencies and international agencies. In particular, major reclamation projects have been carried out in Dodoma and Shinyanga regions. They are soil conservation programmes better known by their Kiswahili acronyms as HADO (Hifadhi Ardhi Dodoma) and HASHI (Hifadhi Ardhi Shinyanga).",0.7847771883010864,Outline efforts made by Tanzania in conserving forests.,0.31817868947982786
Are assembly industries the main contributor to air pollution in urban areas according to the textbook context provided?,"#### Industrial pollution:  
The manufacturing process turns raw materials into useful goods. But some of the by-products of manufacturing waste materials left over or substances produced by the manufacturing process itself, may be harmful to the environment. Manufacturing contributes to air and water pollution for example the Wazo Hill Cement industry in Dar es Salaam.",0.7665608525276184,"Explain the following terms:
(a) Fabrication industries
(b) Processing industries
(c) Manufacturing industries
(d) Industrial pollution",0.26860120296478274
"Define the term ""playground of the world"" as it relates to Switzerland's tourism industry.","The most frequently visited areas during the summer are the Swiss Plateau of Lausanne, Geneva, Bern, Zurich and lake shores. Other places are Ticino Mountain with towns like Lucerne and Lugano. Switzerland is referred to as the playground of the world because most of its fame comes from its tourism industry. Figure 6.1 shows tourist centers in Switzerland.  
Pyramidal shaped mountains of the Alps and the U-shaped valleys are unique glaciated features that attract most of the tourists. Figure 6.2 shows the pyramidal peak and valleys of the Swiss Alps.  
Figure 6.1 Tourist centers in Switzerland
Figure. 6.2 Pyramidal peaks and valleys of the Swiss Alps
Source: independent.co.uk/topic/swiss-alps  
Other features such as lakes Geneva and Constance also add to the beauty of the country. Most of the tourists come from the United States of America, Western Europe and China.",0.7454421043395996,Briefly explain any five factors for the growth and development of tourism in Switzerland.,0.3023084759712219
True or False: The development of tourism in Tanzania leads to sustainable job creation in rural areas such as around Mount Kilimanjaro and Arusha.,"#### Positive impact of tourism:  
The tourism sector has the following positive impact on society. The development and expansion of international tourism has led to the creation of various job opportunities. Similarly, the tourism industry has led to job creation in rural areas, thereby reducing levels of rural-urban migration. An example can be cited from the area around Mount Kilimanjaro and Arusha in Tanzania where people secure jobs as porters, translators and guides on a sustainable basis.  
As a result, both skilled and unskilled personnel find employment in the sector as well as the hospitality industry; hence they improve their standards of living.",0.8270903706550599,Mention any four positive and four negative impacts of tourism.,0.2708915710449219
Describe two ways in which solar and wind energy are significant to the USA's environmental and economic landscape.,"Renewable energy sources: Renewable energy is any energy source that is naturally replaced. The energy can be derived from sunlight, tides, wind, water, geothermal, or hydroelectric action. Likewise, energy produced from the refining of various forms of biomass is often classified as renewable. The renewable energy sources are usually regarded as environmentally friendly because they release few chemicals that can harm the environment. These are energy resources that are naturally reused. Renewable sources are sustainable if they are carefully managed and maintained. They have minimal negative effects on the environment. Renewable energy sources include sunlight, geothermal heat, wind, tides, water, and various forms of biomass. Some of these energy sources are described in the following sub-sections.",0.7832114458084106,"Write True or False for the following statement:  
The major source of power and energy in the USA is the Sun.",0.3190976619720459
Explain how research and the installation of more high-quality wind turbines and solar panels can address the challenges facing solar and wind energy production in the USA.,"#### Addressing challenges facing solar and wind energy in USA:  
The challenges facing solar and wind energy production may hinder the expected harnessing of this potential energy if deliberate efforts are not made to address them.  
Installation of wind turbines and solar panels: Solar and wind energy depends very much on the number and quality of wind turbines and solar panels. The higher the quality of gadgets available, the more the amount of energy produced. It is, therefore, advisable to install enough wind turbines and solar panels over a wide area to increase the amount of energy harnessed.  
Research: Research on solar and wind energy is likely to find some solutions to many challenges facing the production of energy from wind and the sun. Research may involve studying the behaviour of wind and new technologies for tapping solar energy day and night.",0.860825777053833,State five challenges facing solar and wind energy production in USA.,0.32635297775268557
Describe the process of post-harvest processing of cotton in Tanzania.,"#### Harvesting, processing, storage and transportation of cotton:  
Cotton is usually ready for harvesting between five and seven months after planting. In most tropical countries including Tanzania, harvesting is done by hand. cotton producers, on the other hand, use large-scale machines such as combine harvesters. Figure 2.4 shows a combine harvester at work.  
| Figure 2.4                                  | Combine harvester at work |
| ------------------------------------------- | ------------------------- |
| Source: worldwildlife.org/industries/cotton |                           |  
After picking cotton, dirty or spoilt cotton is removed. Clean cotton is packed into sacks and transported to ginneries for removing seeds from lint. The lint is compressed into large bales and transported to textile industries or exported.",0.7572279930114746,"Write True or False for the following statement:  
In Tanzania, cotton is produced in Kilimanjaro and Arusha.",0.23842353224754334
Define agriculture.,"### The concept of agriculture  
Agriculture is a science which deals with crop cultivation and livestock keeping. It is the oldest human activity which has been practiced by many societies in the world. Through agriculture, human beings grow crops for use by households and supply to industries. Factors influencing agriculture include climate, water availability, soil characteristics and terrain. Agriculture is also influenced by availability of financial resources, infrastructure, technology and markets.",0.502010065317154,Define agriculture.,0.35337129831314085
True or false: Agriculture in the USA employs less than 5% of the population.,"Agriculture, which is highly mechanised, operates on a large-scale and makes a significant contribution to the USA economy through provision of employment opportunities to about 11% of the Americans. Through agriculture the country also earns foreign currency, which helps to increase the National Domestic Product (NDP) through the export of beverages and other processed foods. Improvement of standards of living of the people who live near plantations such as the Cotton and Corn belts is another contribution of large-scale agriculture in the USA. Furthermore, the country has benefited significantly from development and growth of beef and dairy farming industries, which employ the largest percentage, followed by bakery, fruit and vegetable plants. The agricultural sector also plays a role in stimulating the development and growth of towns and cities such as Chicago and St. Louis.",0.7205650687217713,Mention five major challenges facing large-scale agriculture in the USA.,0.28451855182647706
"Explain in detail the two main categories of manufacturing industries, namely processing and fabrication industries, providing specific examples for each category from the context of East Africa.","### Types of manufacturing industries  
Manufacturing industries can be grouped into two main types, namely, processing and fabrication industries.",0.7779812812805176,Mention two types of manufacturing industries and give two examples for each type.,0.31329816579818726
What is natural gas and where is it primarily found in Tanzania?,"In Tanzania, natural gas is found in the southern parts of the country, particularly in Mtwara, Lindi, and Ruvuma regions. Specifically, natural gas is produced at Songosongo, Mnazi Bay, Msimbati, Kiliwani North, and Ntorya. Furthermore, exploration of natural gas and petroleum is going on in Tanzania and there are signs of their availability in other coastal regions and islands of Tanzania. In recent years, the exploration has indicated the availability of petroleum and natural gas in Pemba – Zanzibar.  
The major producers of petroleum and natural gas in the world include USA, Saudi Arabia, Iran, Iraq, Russia, Nigeria, Gabon, Libya, Kuwait, Algeria, Angola, Venezuela, Mexico, and Egypt.",0.7068166971206665,"Write True or False for the following statement:  
In Tanzania natural gas energy is mostly used for domestic heating and cooking.",0.29721090793609617
True or False: The agricultural sector in the USA provides employment opportunities to about 11% of the population and contributes significantly to the National Domestic Product (NDP) through exports.,"Agriculture, which is highly mechanised, operates on a large-scale and makes a significant contribution to the USA economy through provision of employment opportunities to about 11% of the Americans. Through agriculture the country also earns foreign currency, which helps to increase the National Domestic Product (NDP) through the export of beverages and other processed foods. Improvement of standards of living of the people who live near plantations such as the Cotton and Corn belts is another contribution of large-scale agriculture in the USA. Furthermore, the country has benefited significantly from development and growth of beef and dairy farming industries, which employ the largest percentage, followed by bakery, fruit and vegetable plants. The agricultural sector also plays a role in stimulating the development and growth of towns and cities such as Chicago and St. Louis.",0.8066602349281311,Mention five major challenges facing large-scale agriculture in the USA.,0.24955543279647827
What is transpiration in the context of evapotranspiration?,"### Evapotranspiration  
Evapotranspiration refers to the process whereby water is transferred from the land to the air through plant roots and leaves. Water from the land is carried by roots to the leaves, a process known as transpiration, and then from the leaves it changes into vapour and moves into the atmosphere through the process of evaporation. The combination of these two processes form what is termed as evapotranspiration (Evaporation + transpiration = evapotranspiration). Evapotranspiration is determined by factors such as temperature, humidity, wind, soil, and type of plants. These factors are hereby explained.",0.667344045639038,"Transpiration is...
(a) soil infiltration.
(b) water turning directly from ice to water vapour.
(c) evaporation from the leaves of trees.
(d) runoff from steep hills.",0.25331385135650636
Define the Rufiji Basin and discuss its significance in Tanzania.,"#### Rufiji Basin in Tanzania  
The Rufiji river basin is managed by the Rufiji Basin Water Board (RBWB) under the Ministry of Water. It is one of the largest river basins in Africa, and covers an area of about 177,420 km2. This basin occupies 20 percent of the country. It occupies parts of Iringa, Njombe, Mbeya, Ruvuma, Morogoro, Dodoma and Pwani Regions (Figure 3.8).The basin contains the Rufiji River which is the largest river in Tanzania. It originates from the south-western highlands. It has four main tributaries, namely, the Great Ruaha, Kilombero, Luwegu and the Rufiji lower section. These four tributaries join to form the Rufiji River.",0.7562704205513,"With reference to Rufiji Water Basin and TVA, explain how a community can benefit from the river basin.",0.3158526659011841
"Describe the challenges facing the implementation of solar and wind energy in the USA. Include details on the efficiency of solar panels, reliability issues, and the dependence on natural occurrences.","#### Challenges facing solar and wind energy in USA:  
Although USA has a large and strong economy, it faces challenges related to the wind and solar energy sector. The following are some of the challenges.  
Solar panel efficiency: Most solar power panels are 10 – 20 percent efficient, as they are stationary and cannot move to capture the sun’s rays. That being the case, a large percentage of the energy from the sun remains largely untapped, although the cost of solar power has decreased.  
Reliability: Solar and wind energy are not reliable sources of energy because sunrays and wind happen naturally and human beings can hardly control their occurrence. The extent of solar and wind energy production will largely depend on the intensity of wind and sunrays and the technology available to tap them.",0.8543561100959778,State five challenges facing solar and wind energy production in USA.,0.3405900001525879
Define eco-tourism and explain how it helps to mitigate the negative impacts of tourism.,"#### Ways of addressing the negative impact of tourism  
The following ways can be taken to minimise the negative impact of tourism:  
- (a) Enforcing policies, laws and regulations by the Tanzania Government to provide guidance on the best ways of managing tourist activities to maximise benefits and minimise the negative effects.
- (b) Encouraging eco-tourism to conserve vulnerable natural ecosystems and create a conducive environment to enable local people share economic and social benefits.
- (c) Educating the local communities on cultural differences and the associated risk of copying cultural practises from the tourists (awareness creation and appreciation of other people’s culture).",0.8124237537384034,Mention any four positive and four negative impacts of tourism.,0.33421372175216674
Define planted forests and mention two examples from Tanzania where such forests can be found.,"##### Forestry:  
Forestry is a set of practices that involve managing forests for ecological, social, and economic purposes. There are two types of forests: natural and man-made (planted) forests.  
##### Planted forests:  
Planted forests are those in which trees are planted by human beings. They are commonly known as grown trees. The trees may be obtained locally or from other countries. In Tanzania, mahogany and teak are examples of local species whereas pines and eucalyptus are species from other countries. Some examples of planted forests in Tanzania include The Sao Hill forest plantation in Mafinga, Iringa Region and The West Kilimanjaro forest plantation in Kilimanjaro Region.",0.7823188781738282,Differentiate between plantation agriculture and extensive cereal cultivation.,0.3113482594490051
"Explain how the structure of nomadic pastoralist groups, including leadership roles and decision-making, impacts their way of life and management of resources.","#### Characteristics of nomadic pastoralism:  
The nomads normally move in groups. These groups are formed through the integration of families or members of a given ethnic group. A group involves a chief or elders who make decisions for the entire group. Indeed, large herd tends to cause overgrazing. Overgrazing is a situation where the number of cattle is greater than the carrying capacity of the grazing land. As a result, overgrazing causes soil erosion, land degradation, and loss of valuable species. Another feature of the nomadic pastoralists is the breeding process, which is uncontrolled. This situation may lead to the spread and outbreak of animal diseases, hence low animal quality and deaths.  
In addition, there is poor control of pests and other diseases, which result to poor quality of animal products. Furthermore, nomadic pastoralism takes place where the population is scarce as the animals are grazed in open range, which needs a lot of space.",0.8029505372047424,Explain what nomadic pastoralism means.,0.2749279022216797
Commercial livestock-keeping does not provide sufficient food products like meat and milk for both households and industries. True or False?,"#### Advantages of commercial livestock-keeping:  
Commercial livestock-keeping acts as a source of raw materials for industries such as food processing, shoe, and cloth making. It is one of the sectors which employs people and serves as a source of government revenue. Commercial livestock-keeping provides food products such as meat and milk consumed by households and industries. Moreover, it contributes to the production of goods such as shoes, bags, and animal foods. The benefits of commercial livestock-keeping include the ability to utilize breeds that can enhance reproductive performance. This practice also stimulates the development of transport and communication. Commercial livestock-keeping also facilitates the control of diseases and pests because it limits animal movement. It also uses high technology and scientific methods in management.",0.8604354977607727,Differentiate between traditional and commercial livestock-keeping.,0.32664099931716917
